Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      2638;1991-2020;        51;       -.8;       -.4;       2.8;       6.7;      10.6;      14.3;      16.2;      16.1;      11.9;       7.9;       3.1;        .1;       7.3;
      2641;1991-2020;        51;        .7;         2;       4.7;       9.5;      14.1;      17.6;      19.4;        19;      14.5;       9.9;       5.2;         2;       9.8;
      2654;1991-2020;        46;       1.9;       2.8;       6.3;      10.4;      14.4;      17.9;      19.8;      19.3;      14.9;      10.3;       5.8;       2.7;      10.5;
      2657;1991-2020;        46;         3;       3.6;       6.9;      10.9;      14.9;      18.2;        20;      19.5;      15.3;      10.8;       6.7;       3.7;      11.1;
      2665;1991-2020;        46;       3.8;       4.4;       7.4;      11.3;      15.1;      18.1;        20;      19.5;      15.7;      11.5;       7.4;       4.5;      11.6;
      2667;1991-2020;        51;       3.1;       3.7;       6.7;      10.4;      14.2;      17.1;      19.1;      18.6;      14.8;      10.8;       6.7;       3.8;      10.7;
      2680;1991-2020;        51;        .3;         1;       4.5;       8.8;        13;      16.3;      18.2;      17.9;      13.4;       8.7;       4.2;       1.2;       8.9;
      2689;1991-2020;        46;       1.9;       2.3;       4.9;         9;        13;        16;      18.1;      17.8;      14.1;       9.7;       5.5;       2.7;       9.6;
      2691;1991-2020;        46;       -.1;        .8;       4.9;       9.5;        14;      17.5;        19;      18.5;      13.7;       8.9;         4;        .7;       9.3;
      2700;1991-2020;        51;       -.3;        .7;       4.8;       9.5;      13.8;        17;      18.8;      18.5;        14;       9.2;         4;        .7;       9.2;
      2701;1991-2020;        46;         1;       1.8;       5.1;       9.6;      13.7;      16.9;      19.1;      18.7;      14.4;       9.7;       5.2;         2;       9.8;
      2703;1991-2020;        46;        .3;        .8;       3.6;       7.6;      11.5;      14.5;      16.5;      16.3;      12.7;       8.5;       4.2;       1.2;       8.1;
      2704;1991-2020;        51;       1.2;       2.2;       5.2;       9.9;      14.2;      17.6;      19.7;      19.2;      14.9;      10.1;       5.3;       2.2;      10.1;
      2708;1991-2020;        51;       -.9;        .1;       3.5;       7.7;        12;      15.3;      16.8;      16.4;      12.4;       8.3;       3.2;       -.1;       7.9;
      2712;1991-2020;        51;       1.2;       2.1;         6;      10.2;      14.4;      18.1;      19.9;      19.5;        15;      10.3;       5.2;         2;      10.3;
      2717;1991-2020;        46;        .2;        .8;       3.9;         8;      11.9;        15;        17;      16.8;      12.7;       8.4;       4.1;       1.1;       8.3;
      2750;1991-2020;        51;        .1;        .6;       4.1;       8.6;      13.1;      16.5;      18.2;      17.7;      13.2;       8.7;       4.1;       1.1;       8.8;
      2761;1991-2020;        46;       -.3;        .4;       4.2;       8.4;      12.8;      16.3;      17.9;      17.5;        13;       8.7;       3.7;        .6;       8.6;
      2770;1991-2020;        46;       1.6;       1.9;       4.4;       8.4;      12.5;      15.5;      17.8;      17.5;      13.9;       9.5;       5.2;       2.5;       9.2;
      2773;1991-2020;        42;       -.5;        .3;       4.2;       8.8;      13.5;      16.9;      18.7;      18.2;      13.5;       8.5;       3.7;        .4;       8.9;
      2775;1991-2020;        46;       1.4;       2.1;       5.9;      10.3;      14.4;      17.8;      19.6;      19.2;      14.8;        10;       5.3;       2.3;      10.3;
      2780;1991-2020;        46;         0;        .7;       4.3;       8.8;      13.4;      16.6;      18.4;        18;      13.5;       8.7;       4.2;        .9;         9;
      2783;1991-2020;        46;       -.4;        .5;       4.6;       9.3;      13.7;      17.2;      18.8;      18.4;      13.7;       9.1;         4;        .6;       9.1;
      2790;1991-2020;        46;       1.4;         2;       5.4;       9.3;      13.3;      16.6;      18.5;        18;      13.8;       9.6;       5.1;       2.2;       9.6;
      2794;1991-2020;        42;        .8;       1.6;       4.4;       9.3;      13.8;      16.9;        19;      18.6;      14.3;       9.4;       4.9;       1.9;       9.6;
      2796;1991-2020;        42;         1;       1.5;         4;       8.2;      12.4;      15.7;        18;      17.9;        14;       9.4;         5;       2.1;       9.1;
      2812;1991-2020;        51;       2.3;       3.4;       6.8;      10.9;      14.9;      18.5;      20.2;      19.7;      15.3;      11.1;       6.1;       3.2;        11;
      2814;1991-2020;        51;        -1;       -.3;       3.1;       7.3;      11.4;        15;      16.7;      16.5;      12.1;       7.9;       2.9;       -.2;       7.6;
      2821;1991-2020;        46;       1.2;       1.8;       4.7;         9;      12.9;        16;        18;      17.8;      13.7;       9.4;       5.3;       2.2;       9.3;
      2829;1991-2020;        46;       -.4;        .3;       4.2;       8.5;      12.8;      16.4;      18.1;      17.9;      13.3;       8.8;       3.6;        .5;       8.7;
      2830;1991-2020;        46;       -.3;        .4;       4.2;       8.5;      12.8;      16.4;      18.1;      17.8;      13.3;       8.9;       3.7;        .6;       8.7;
      2831;1991-2020;        46;       -.2;        .8;       4.9;       9.7;      14.1;      17.6;      19.2;      18.8;      14.1;       9.3;       4.2;        .8;       9.4;
      2843;1991-2020;        46;       2.2;         3;       6.6;      10.9;      14.9;      18.2;      20.1;      19.7;      15.2;      10.5;         6;         3;      10.9;
      2856;1991-2020;        51;        .4;       1.6;       4.4;       9.4;      13.9;      17.1;      19.2;      18.7;      14.4;       9.5;       4.6;       1.6;       9.6;
      2857;1991-2020;        46;         1;       1.7;         5;       9.4;      13.6;      16.8;        19;      18.5;      14.2;       9.4;         5;         2;       9.6;
      2861;1991-2020;        46;       2.9;         3;       5.2;       8.7;      12.3;      15.3;      17.7;      17.8;      14.9;      10.8;       6.6;       3.8;       9.9;
      2872;1991-2020;        46;       2.7;         3;       5.6;       9.4;      13.2;        16;        18;      17.6;      14.2;      10.2;       6.2;       3.4;        10;
      2878;1991-2020;        42;       1.3;         2;       5.1;       9.8;        14;      17.1;      19.5;      19.2;      14.8;       9.9;       5.2;       2.3;        10;
      2879;1991-2020;        46;       1.4;       2.2;       5.7;      10.1;      14.2;      17.7;      19.6;      19.1;      14.6;       9.9;       5.2;       2.3;      10.2;
      2886;1991-2020;        42;       -.1;        .6;       4.5;       8.7;        13;      16.6;      18.3;      17.9;      13.4;       8.9;       3.7;        .7;       8.9;
      2905;1991-2020;        42;       -.3;        .4;       4.3;       8.7;        13;      16.6;      18.3;        18;      13.4;       8.8;       3.7;        .6;       8.8;
      2906;1991-2020;        46;       1.9;       1.9;       3.9;       7.8;      11.7;      14.7;      17.1;      16.9;      13.8;       9.7;       5.6;         3;         9;
      2907;1991-2020;        42;       1.9;       1.9;       3.9;       7.7;      11.6;      14.7;        17;      16.8;      13.7;       9.7;       5.6;       2.9;         9;
      2912;1991-2020;        46;       1.9;         2;         4;       7.7;      11.8;        15;      17.3;      17.2;        14;       9.8;       5.7;       2.9;       9.1;
      2915;1991-2020;        46;      -1.8;      -1.2;         2;       6.6;      10.8;      14.4;      16.1;      15.8;      11.7;       7.2;       2.4;       -.8;         7;
      2920;1991-2020;        46;       -.7;        .3;       4.6;       9.4;      13.9;      17.2;      18.8;      18.6;      13.8;       8.8;       3.8;        .4;       9.1;
      2923;1991-2020;        46;       -.5;        .1;       3.8;       7.9;      12.3;      15.9;      17.6;      17.3;      12.9;       8.6;       3.4;        .3;       8.3;
      2925;1991-2020;        51;        .2;        .9;         4;       8.4;      12.3;      15.4;      17.6;      17.5;      13.4;       8.9;       4.4;       1.2;       8.6;
      2928;1991-2020;        51;       1.3;       2.1;       5.3;        10;      14.2;      17.6;      19.7;      19.3;      14.9;      10.1;       5.3;       2.3;      10.1;
      2931;1991-2020;        46;       1.2;         2;       5.2;       9.8;      14.1;      17.4;      19.6;      19.2;      14.8;        10;       5.3;       2.1;      10.1;
      2932;1991-2020;        51;         1;       1.7;       4.9;       9.6;        14;      17.3;      19.6;      19.2;      14.8;        10;       5.1;         2;       9.9;
      2947;1991-2020;        51;       1.4;       1.7;       4.6;       8.4;      12.6;      15.8;      17.4;      16.9;        13;       9.1;         5;       2.1;         9;
      2949;1991-2020;        46;       -.2;        .4;       3.6;       7.6;      11.8;      15.1;      16.9;      16.8;      12.6;       8.4;       3.5;        .6;       8.1;
      2950;1991-2020;        46;       1.9;       2.1;       4.3;       8.1;      12.2;      15.5;      17.9;      17.8;      14.3;        10;       5.7;         3;       9.4;
      2951;1991-2020;        44;       1.1;       2.2;       4.6;       9.6;        14;      17.2;      19.1;      18.7;      14.5;       9.8;       5.2;       2.2;       9.8;
      2953;1991-2020;        51;       -.7;       -.2;       2.8;       6.5;      10.7;      14.4;        16;      15.8;      11.5;       7.5;         3;        .2;       7.3;
      2961;1991-2020;        42;       2.1;       2.3;       4.2;       7.9;      11.9;      15.1;      17.6;      17.6;      14.5;      10.3;       6.1;       3.2;       9.4;
      2963;1991-2020;        46;       1.3;       2.1;       5.3;        10;      14.2;      17.4;      19.7;      19.3;      14.9;      10.1;       5.4;       2.3;      10.2;
      2968;1991-2020;        51;       3.9;       4.4;       7.6;      11.5;      15.1;      18.2;      20.1;      19.6;      15.9;      11.7;       7.5;       4.7;      11.6;
      2985;1991-2020;        51;       -.5;        .5;       3.9;         9;      13.3;      16.4;      18.4;      18.1;      13.8;         9;       4.2;        .5;       8.8;
      2996;1991-2020;        46;        .5;        .9;       4.3;       8.2;      12.2;      15.7;      17.6;      17.2;        13;       8.9;       4.2;       1.3;       8.7;
      3001;1991-2020;        46;       2.1;       2.7;       6.3;      10.2;      14.4;      17.9;      19.6;        19;      14.7;      10.4;       5.7;       2.9;      10.5;
      3004;1991-2020;        46;       1.9;       2.5;         6;      10.1;        14;      17.1;        19;      18.6;      14.4;        10;       5.7;       2.7;      10.2;
      3007;1991-2020;        46;       2.6;       3.4;       7.1;      11.3;      15.4;      18.8;      20.7;      20.2;      15.7;      10.9;       6.3;       3.3;      11.3;
      3015;1991-2020;        51;        .4;       1.4;       4.5;       9.8;      14.3;      17.4;      19.5;      19.2;      14.7;       9.7;       4.7;       1.5;       9.7;
      3016;1991-2020;        46;       -.8;       -.2;       3.6;       7.5;      11.8;      15.3;      17.1;      16.8;      12.5;       8.4;       3.3;        .1;       7.9;
      3018;1991-2020;        46;        .8;       1.4;       4.8;       8.9;      12.9;      16.1;        18;      17.7;      13.6;       9.2;       4.6;       1.6;       9.1;
      3023;1991-2020;        51;       2.9;       3.2;       5.9;       9.9;      13.6;      16.3;      18.6;        18;      14.7;      10.3;       6.4;       3.5;      10.3;
      3028;1991-2020;        51;       2.1;       2.5;       5.3;       9.4;      13.4;      16.3;      18.4;      18.2;      14.3;      10.2;       6.1;         3;       9.9;
      3031;1991-2020;        51;       2.8;       3.2;         6;       9.7;      13.6;      16.7;      18.7;      18.5;      14.6;      10.6;       6.5;       3.6;      10.3;
      3032;1991-2020;        44;       2.5;       2.3;         4;       7.8;      11.6;      14.7;      17.2;      17.6;      14.8;      10.7;       6.6;       3.8;       9.4;
      3034;1991-2020;        44;       -.8;       -.3;       2.9;       7.3;      11.8;      15.2;        17;      16.5;      12.1;       7.8;       3.3;        .1;       7.7;
      3042;1991-2020;        44;        .9;       1.8;       4.9;       9.1;        13;      16.3;        18;      17.3;      13.2;         9;       4.8;       1.8;       9.2;
